brand,name,price,nam_sx,origin,type_car,km_traveled,gear,condition,fuel
Ford,Ford Ranger XLS 2.2 4x2 AT 2019,516 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 70.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.2 4x2 AT 2019,518 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 150.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Everest Titanium 2.0 AT 4x2 2023,1 tỉ 270 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 3.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger XLS 2.0L 4x2 AT 2023,707 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 49 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger Raptor 2.0L AT 4x4 2023,1 tỉ 299 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 40.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger wildtrak 4x4 at 2023,979 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Territory Titanium X 2023,954 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 10.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Ford,Ford Focus Trend 2019,430 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 40.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Focus 2.0L 2006,145 triệu,Năm SX 2006,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 71 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2007,115 triệu,Năm SX 2007,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 73 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2006,125 triệu,Năm SX 2006,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 65.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Territory Titanium X 2023,890 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 6.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger Raptor 2.0L AT 4x4 2019,919 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 70.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.2 4x2 AT 2014,380 triệu,Năm SX 2014,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 90.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford EcoSport Titanium 1.5L AT 2015,328 triệu,Năm SX 2015,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 103.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger wildtrak 4x4 at 2015,468 triệu,Năm SX 2015,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 40.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2019,925 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 30.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford EcoSport Titanium 1.5L AT 2017,410 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 50.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger Raptor 2023,1 tỉ 299 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 40.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger Wildtrak 3.2 4x4 AT 2014,399 triệu,Năm SX 2014,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 55.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger XL 2.2 4x4 MT 2013,330 triệu,Năm SX 2013,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 50.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Mondeo V6 2005,128 triệu,Năm SX 2005,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 60.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2014,390 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 45.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Everest Titanium 2.0L AT 4WD 2023,1 tỉ 419 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 26.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2.0L ST5 10AT 4x4 Titanium 2022,1 tỉ 385 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Minibus,Km đã đi 35 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest Ambiente 2.0 AT 4x2 2023,1 tỉ 099 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 37.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Ford,Ford Ranger XLS 2.2L 4x2 MT 2023,707 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 48 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.2L 4x2 MT 2023,707 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 92 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.2L 4x2 MT 2023,707 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 62.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Everest Ambiente 2.0 AT 4x2 2023,1 tỉ 099 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 25.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Ford,Ford Escape 2.3L XLS 2013,315 triệu,Năm SX 2013,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 30.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Land Rover Range Rover Sport Autobiography 2015,1 tỉ 900 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 1.112 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford EcoSport Titanium 1.5L AT 2020,473 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 49.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest Titanium 2.0L AT 4WD 2023,1 tỉ 439 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger Raptor 2.0L AT 4x4 2023,1 tỉ 299 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 5.700 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford EcoSport Titanium 1.5L AT 2016,345 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 99.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2020,983 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng Minibus,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger Wildtrak 3.2 4x4 AT 2014,388 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 13.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger 2014,388 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Crossover,Km đã đi 99.990 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 3.2L 4x4 AT Titanium Plus 2023,1 tỉ 419 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 30.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest Titanium 2.0L AT 4WD 2020,985 triệu,Năm SX 2020,Xuất xứ Nhập khẩu,Kiểu dáng Xe tải,Km đã đi 7.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Everest Titanium 2.0 AT 4x2 2022,999 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 52.136 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford EcoSport Titanium 1.5L AT 2016,368 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 53.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Territory 1.5L Titanium 2023,954 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Minibus,Km đã đi 14 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Ford,Ford Everest 2.0L ST5 6AT 2WD Sport 2023,1 tỉ 178 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 41.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Explorer Limited 2023,2 tỉ 439 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Van/Minivan,Km đã đi 84.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Ford,Ford Territory 1.5L Titanium 2023,822 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 60.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Ford,Ford Everest Titanium 2.0L AT 4WD 2023,1 tỉ 468 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 39.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger 2021,635 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng Van/Minivan,Km đã đi 178.910 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford F 150 2018,5 tỉ 900 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 45.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Transit MID (Tiêu chuẩn) 2023,1 tỉ 090 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 28.000 km,Hộp số Số tay,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.2 4x2 AT 2019,555 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 170.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.0L 4x2 AT 2023,707 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 4.838 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Everest Ambiente 2.0 AT 4x2 2023,1 tỉ 099 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 74.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger Wildtrak 2.0l bi-turbo 4x4 10 AT 2021,710 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 20.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2023,1 tỉ 438 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 23.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2018,738 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 50.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest Titanium 2.0 AT 4x2 2021,950 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 400.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford EcoSport 2017,348 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 200.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford EcoSport 2016,369 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 71.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Escape 2009,238 triệu,Năm SX 2009,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 96.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Mustang 2019,2 tỉ 499 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 140.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Focus Trend 2018,440 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 180.852 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest Titanium 2.0 AT 4x2 2021,936 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 11.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Explorer Limited 2023,2 tỉ 439 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 61 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Ford,Ford Transit 2023,849 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Van/Minivan,Km đã đi 12.000 km,Hộp số Số tay,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.0L 4x2 AT 2023,707 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 13.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford EcoSport Titanium 1.5L AT 2016,379 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 34.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2008,199 triệu,Năm SX 2008,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 84.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger XLS 2.0L 4x2 AT 2022,559 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 34.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.2L 4x2 MT 2016,420 triệu,Năm SX 2016,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 50.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Everest 2.5 AT 2014,486 triệu,Năm SX 2014,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 90.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Transit MID (Tiêu chuẩn) 2023,1 tỉ 090 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 6.668 km,Hộp số Số tay,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Explorer 2.3L Ecoboost 2017,1 tỉ 068 triệu,Năm SX 2017,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 92.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford EcoSport Titanium 1.5L AT 2016,365 triệu,Năm SX 2016,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford EcoSport 2015,339 triệu,Năm SX 2015,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 77.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Transit Luxury 2016,495 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 24.668 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.0L 4x2 AT 2023,707 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 76.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.2 4x2 AT 2017,455 triệu,Năm SX 2017,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Transit Medium 2019,630 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 35.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger Wildtrak 2.0l bi-turbo 4x4 10 AT 2021,745 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 40.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Focus Trend 2019,438 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 90.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford EcoSport Titanium 1.5L AT 2017,425 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 108.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger wildtrak 2.0l 4x4 at 2020,735 triệu,Năm SX 2020,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford EcoSport Titanium 1.5L AT 2018,465 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 117.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger XLS 2.2 4x2 AT 2016,465 triệu,Năm SX 2016,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,"Ford Ranger Raptor, XLS 2.2 4x2 AT 2021",555 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 55.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger Wildtrak 2.0l bi-turbo 4x4 10 AT 2021,731 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng Van/Minivan,Km đã đi 123.456 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Fiesta Sport 1.5L AT 2016,333 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 123.456 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Fiesta Titanium 1.0 AT EcoBoost 2018,353 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 200.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger wildtrak 2.0l 4x4 at 2020,740 triệu,Năm SX 2020,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 110.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger Wildtrak 3.2 4x4 AT 2015,555 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 380.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Everest 2023,1 tỉ,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Van/Minivan,Km đã đi 203 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Ford,Ford Ranger 2021,569 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 91.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Everest Titanium 2.0L AT 4WD 2022,1 tỉ 385 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 70.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Focus 2013,2xx triệu,Năm SX 2013,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 37.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Transit Luxury 2019,628 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Van/Minivan,Km đã đi 37.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Focus 2019,400 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 39.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Mondeo 2003,92 triệu,Năm SX 2003,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 78.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger 2021,495 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 98.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Everest 2019,915 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 40.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger 2022,795 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 28.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Ranger 2019,488 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 93.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger 2021,548 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 30.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger 2023,649 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 20.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger 2017,490 triệu,Năm SX 2017,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 40.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Ford,Ford Ranger XLS 2.2 4x2 AT 2020,580 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 25.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Ford,Ford Everest 2023,1 tỉ 215 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 55.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
